date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:03	14732/14732	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:49%20GMT	http://envato.megadrupal.com/html/gofar/contact.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/contact.html	(from http://envato.megadrupal.com/html/gofar/)
21:28:05	14755/14755	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:48%20GMT	http://envato.megadrupal.com/html/gofar/contact-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/contact-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:28:33	139623/139623	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:44%20GMT	http://envato.megadrupal.com/html/gofar/images/img/1.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/img/1.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:28:48	254403/254403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:30%20GMT	http://envato.megadrupal.com/html/gofar/images/bg/1.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/bg/1.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:29:00	155747/155747	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:54%20GMT	http://envato.megadrupal.com/html/gofar/images/img/2.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/img/2.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:29:45	271952/271952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:57%20GMT	http://envato.megadrupal.com/html/gofar/images/img/4.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/img/4.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:29:46	637152/637152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:31%20GMT	http://envato.megadrupal.com/html/gofar/images/bg/2.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/bg/2.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:30:03	721489/721489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:37%20GMT	http://envato.megadrupal.com/html/gofar/images/bg/3.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/bg/3.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:30:12	155069/155069	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:34:01%20GMT	http://envato.megadrupal.com/html/gofar/images/img/6.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/img/6.jpg	(from http://envato.megadrupal.com/html/gofar/)
21:30:19	219184/219184	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2009:33:59%20GMT	http://envato.megadrupal.com/html/gofar/images/img/5.jpg	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/images/img/5.jpg	(from http://envato.megadrupal.com/html/gofar/)
